date_time,device_Status,DO_config
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:53,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:54,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:55,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:56,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:57,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:58,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:06:59,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:00,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:01,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:02,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:03,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:04,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:05,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:05,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:05,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:05,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:05,Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:05,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:06,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:07,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:08,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:09,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:10,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:10,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:10,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:10,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:10,Connected,"[1, 1, 0, 0]"
2025-05-22 10:07:10,Re-Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:10,Re-Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:10,Re-Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:10,Re-Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:10,Re-Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:10,Re-Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:10,Re-Connected,"[0, 0, 0, 0]"
2025-05-22 10:07:10,Re-Connected,"[0, 0, 0, 0]"
